student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
2706,22.3,70.2,7.8,100.0,A
2707,16.0,93.5,6.1,97.8,A
2708,15.2,94.6,5.9,82.7,B
2709,12.5,69.1,5.5,66.6,C
2710,25.9,78.8,10.0,100.0,A
2711,9.3,100.0,8.6,84.1,B
2712,25.7,71.3,7.3,100.0,A
2713,18.5,71.3,5.3,93.7,A
2714,5.2,74.5,5.6,72.7,B
2715,17.6,72.8,4.2,100.0,A
2716,0.3,90.7,7.0,50.0,D
2717,19.4,94.7,6.9,100.0,A
2718,21.2,71.4,9.3,100.0,A
2719,10.9,99.7,7.8,90.0,A
2720,15.9,70.0,4.0,83.0,B
2721,28.7,87.1,8.5,100.0,A
2722,11.5,91.7,6.3,74.2,B
2723,7.6,100.0,3.9,67.9,C
2724,25.4,100.0,4.6,100.0,A
2725,28.7,78.0,6.0,100.0,A
2726,15.0,90.9,6.4,81.8,B
2727,22.1,81.3,6.8,99.7,A
2728,24.4,100.0,10.0,100.0,A
2729,9.8,72.6,2.3,80.0,B
2730,11.6,80.0,5.0,56.7,C
2731,23.6,72.3,4.0,100.0,A
2732,26.8,80.9,8.8,100.0,A
2733,18.9,78.2,5.6,100.0,A
2734,8.8,71.4,6.1,81.0,B
2735,28.9,87.2,5.6,100.0,A
2736,11.3,84.9,5.6,72.1,B
2737,12.7,97.7,6.3,82.1,B
2738,17.4,100.0,7.4,96.4,A
2739,25.9,85.2,6.9,100.0,A
2740,21.0,74.6,5.2,100.0,A
2741,17.9,87.6,8.2,100.0,A
2742,18.2,77.8,6.9,95.0,A
2743,15.3,79.2,8.7,81.9,B
2744,18.9,71.3,9.6,71.2,B
2745,0.0,83.4,6.4,55.4,C
2746,12.9,79.2,5.5,75.4,B
2747,16.7,78.3,3.2,83.2,B
2748,6.9,85.3,4.8,64.5,C
2749,17.7,99.5,6.2,96.1,A
2750,13.6,69.5,6.3,99.8,A
2751,27.3,100.0,8.7,100.0,A
2752,26.0,78.2,4.2,99.2,A
2753,11.7,94.8,4.5,91.2,A
2754,13.9,77.0,4.9,78.1,B
2755,14.5,97.1,7.3,86.3,A
2756,11.8,74.1,5.5,69.8,C
2757,16.4,90.3,4.6,97.5,A
2758,9.7,78.6,6.0,89.0,A
2759,7.1,100.0,6.4,66.1,C
2760,19.4,86.9,3.8,100.0,A
2761,19.4,80.6,6.7,94.1,A
2762,9.4,98.6,3.1,85.3,A
2763,21.3,100.0,7.0,96.2,A
2764,10.6,88.6,5.0,79.1,B
2765,16.8,88.3,9.1,84.7,B
2766,20.7,86.5,0.0,100.0,A
2767,14.8,84.0,2.4,87.0,A
2768,18.2,94.9,4.9,89.5,A
2769,11.4,97.7,5.7,88.0,A
2770,13.6,74.7,5.5,98.2,A
2771,13.6,72.7,9.2,86.0,A
2772,9.8,76.3,10.0,79.7,B
2773,13.8,97.5,5.5,73.3,B
2774,4.2,97.1,5.8,62.8,C
2775,11.6,80.0,5.3,76.9,B
2776,13.0,81.8,8.6,91.0,A
2777,13.2,69.4,1.1,85.3,A
2778,13.3,83.2,7.4,89.2,A
2779,14.6,92.3,7.2,95.8,A
2780,18.4,96.3,4.0,99.2,A
2781,21.1,73.7,7.0,92.2,A
2782,10.5,80.1,5.8,68.9,C
2783,6.6,76.8,4.6,89.3,A
2784,7.7,94.9,8.8,65.7,C
2785,11.6,82.0,8.4,72.2,B
2786,12.5,90.6,6.5,81.6,B
2787,9.6,83.6,2.7,75.6,B
2788,5.9,99.1,8.8,61.6,C
2789,11.8,83.9,5.7,87.4,A
2790,16.3,83.7,8.4,99.0,A
2791,19.2,88.4,5.7,100.0,A
2792,11.1,86.7,5.6,74.0,B
2793,12.1,78.7,7.9,92.7,A
2794,8.5,96.2,5.6,70.0,C
2795,14.8,76.3,4.5,68.7,C
2796,9.1,82.4,8.3,66.2,C
2797,19.0,79.7,6.9,99.3,A
2798,2.5,73.6,5.3,57.0,C
2799,12.5,74.8,5.6,84.5,B
2800,17.1,95.1,8.3,83.3,B
2801,16.3,93.2,7.1,86.7,A
2802,33.9,72.7,8.2,100.0,A
2803,17.4,77.4,7.3,90.4,A
2804,8.0,80.0,7.1,58.2,C
2805,14.3,87.4,9.0,86.5,A
2806,2.6,89.2,5.8,54.6,D
2807,14.4,81.1,3.4,100.0,A
2808,9.2,82.4,4.6,75.4,B
2809,21.4,79.1,10.0,92.4,A
2810,11.2,72.8,5.6,80.8,B
2811,14.2,82.0,6.0,86.4,A
2812,10.6,70.4,4.7,82.4,B
2813,27.2,67.2,5.0,100.0,A
2814,12.8,83.9,8.0,72.2,B
2815,27.8,72.7,8.7,100.0,A
2816,20.7,77.3,4.4,100.0,A
2817,18.4,81.4,9.4,96.7,A
2818,17.6,78.1,8.1,86.2,A
2819,17.8,97.9,4.5,98.2,A
2820,1.5,98.3,5.0,43.2,D
2821,13.0,66.0,7.3,84.4,B
2822,20.9,85.7,6.0,84.6,B
2823,14.7,97.1,4.1,97.0,A
2824,5.2,83.7,8.6,65.1,C
2825,14.6,69.8,6.5,86.1,A
2826,26.9,68.8,4.8,100.0,A
2827,23.7,80.8,5.3,100.0,A
2828,14.6,100.0,4.1,67.0,C
2829,21.7,84.5,4.6,93.7,A
2830,12.4,76.9,1.9,77.6,B
2831,3.1,90.1,5.5,44.8,D
2832,8.5,98.0,6.5,63.7,C
2833,25.9,74.0,5.3,100.0,A
2834,13.1,87.0,7.8,80.1,B
2835,13.3,96.1,9.1,88.8,A
2836,12.9,81.4,5.0,93.0,A
2837,28.3,73.9,5.3,100.0,A
2838,26.4,63.1,7.2,100.0,A
2839,30.5,83.3,10.0,100.0,A
2840,13.9,86.7,7.2,82.6,B
2841,17.1,80.1,7.9,100.0,A
2842,4.4,89.9,6.6,61.4,C
2843,25.3,82.6,6.3,100.0,A
2844,6.8,100.0,7.8,64.5,C
2845,16.5,85.7,3.6,100.0,A
2846,7.3,93.4,2.9,61.4,C
2847,10.9,95.3,4.0,91.4,A
2848,9.1,79.2,7.4,73.1,B
2849,10.7,73.4,5.3,89.3,A
2850,11.2,100.0,4.0,60.6,C
2851,11.2,65.4,5.5,84.3,B
2852,20.8,76.7,8.8,98.6,A
2853,7.3,88.0,6.0,71.6,B
2854,16.5,96.1,6.6,73.2,B
2855,23.5,91.9,6.0,100.0,A
2856,11.4,76.5,7.4,86.6,A
2857,10.0,90.1,8.9,64.5,C
2858,13.4,71.6,6.0,71.9,B
2859,23.3,72.5,8.6,93.5,A
2860,16.4,78.4,4.8,83.5,B
2861,11.3,74.0,8.6,79.8,B
2862,18.4,88.8,7.8,95.5,A
2863,7.3,86.8,7.2,47.7,D
2864,19.8,79.9,9.2,100.0,A
2865,17.9,88.5,7.9,85.5,A
2866,12.8,96.3,6.5,82.9,B
2867,9.1,75.6,9.2,71.7,B
2868,8.8,78.5,5.7,60.3,C
2869,18.7,79.5,5.2,91.3,A
2870,23.6,91.9,3.7,100.0,A
2871,10.5,100.0,4.0,76.7,B
2872,18.2,93.5,8.0,89.4,A
2873,0.4,82.7,7.2,50.8,D
2874,10.9,83.5,3.6,83.8,B
2875,14.8,83.7,3.8,73.8,B
2876,8.6,66.2,3.2,60.8,C
2877,8.4,80.4,4.3,73.8,B
2878,10.3,80.2,5.6,74.8,B
2879,17.0,71.6,4.3,73.5,B
2880,13.7,100.0,3.8,90.7,A
2881,0.0,73.6,7.0,51.1,D
2882,0.2,85.5,7.9,66.0,C
2883,10.8,87.4,6.6,74.6,B
2884,18.2,81.8,4.5,96.0,A
2885,0.0,91.1,7.0,68.0,C
2886,11.5,75.7,7.1,86.1,A
2887,11.3,74.9,3.8,78.1,B
2888,24.7,88.8,3.4,100.0,A
2889,12.3,84.3,8.6,87.4,A
2890,17.7,74.0,8.4,74.1,B
2891,16.0,91.8,5.2,90.3,A
2892,0.1,75.7,7.8,52.1,D
2893,20.4,100.0,5.0,100.0,A
2894,16.5,68.7,8.4,88.5,A
2895,18.6,83.9,7.6,98.7,A
2896,40.0,75.7,4.2,100.0,A
2897,0.4,98.6,7.4,51.7,D
2898,27.1,82.2,6.2,100.0,A
2899,13.0,97.8,5.1,64.6,C
2900,17.0,69.1,9.2,82.3,B
2901,14.7,97.7,6.5,69.4,C
2902,12.0,99.3,3.1,71.2,B
2903,11.0,77.6,5.2,76.2,B
2904,17.3,93.5,7.5,100.0,A
2905,4.4,81.6,5.9,45.8,D
2906,20.3,97.0,4.6,100.0,A
2907,12.1,75.6,7.8,71.7,B
2908,7.1,85.1,7.3,75.7,B
2909,11.8,78.3,8.0,84.3,B
2910,23.8,83.7,5.7,100.0,A
2911,11.3,92.9,6.7,86.3,A
2912,17.5,84.3,4.6,100.0,A
2913,9.9,97.2,7.3,86.9,A
2914,20.3,81.9,5.1,94.3,A
2915,19.8,88.0,4.5,100.0,A
2916,27.9,87.7,4.6,100.0,A
2917,13.8,75.9,8.4,76.6,B
2918,19.7,100.0,4.1,97.5,A
2919,15.7,100.0,5.0,87.7,A
2920,24.1,86.9,2.0,98.4,A
2921,10.0,87.8,7.5,79.9,B
2922,20.2,100.0,5.7,97.1,A
2923,13.6,83.2,10.0,79.8,B
2924,14.6,90.3,2.1,73.4,B
2925,15.6,86.0,7.4,88.3,A
2926,16.8,70.8,5.5,85.2,A
2927,14.2,87.8,6.2,75.7,B
2928,16.5,85.0,6.1,95.6,A
2929,26.0,75.8,6.5,100.0,A
2930,21.9,85.6,4.5,100.0,A
2931,21.1,65.3,4.4,100.0,A
2932,11.8,95.6,10.0,67.6,C
2933,8.8,80.5,3.5,61.6,C
2934,21.7,100.0,6.5,95.1,A
2935,21.1,93.2,8.9,100.0,A
2936,25.3,94.3,7.4,100.0,A
2937,10.8,86.4,4.8,85.3,A
2938,13.4,87.6,9.3,100.0,A
2939,3.5,75.4,8.7,65.4,C
2940,12.3,77.3,6.7,78.8,B
2941,22.0,81.7,6.7,100.0,A
2942,11.7,82.1,5.4,68.9,C
2943,19.5,95.7,3.8,86.3,A
2944,13.7,86.5,7.2,97.8,A
2945,17.3,65.5,9.0,96.7,A
2946,7.0,77.0,5.4,33.8,F
2947,15.6,94.4,5.8,81.5,B
2948,0.0,74.3,6.2,66.1,C
2949,13.7,78.0,7.2,71.9,B
2950,3.6,83.3,4.6,73.0,B
2951,23.4,93.5,6.1,93.4,A
2952,20.4,82.0,7.2,100.0,A
2953,18.3,81.6,6.4,90.9,A
2954,25.6,69.3,2.8,100.0,A
2955,8.4,75.0,3.1,73.5,B
2956,27.2,92.7,3.9,100.0,A
2957,21.5,87.1,3.4,100.0,A
2958,13.3,89.4,8.9,90.6,A
2959,22.9,67.6,7.1,100.0,A
2960,7.3,85.2,5.9,71.5,B
2961,9.2,84.5,4.1,81.1,B
2962,10.7,82.2,4.2,80.5,B
2963,11.3,72.3,5.2,78.7,B
2964,7.6,79.6,6.1,74.0,B
2965,23.6,100.0,6.7,100.0,A
2966,13.2,92.0,8.7,87.1,A
2967,17.5,77.5,4.9,91.4,A
2968,11.0,84.0,8.2,76.0,B
2969,2.3,63.1,9.5,67.5,C
2970,16.9,80.5,5.7,100.0,A
2971,1.6,80.9,5.6,57.9,C
2972,14.5,100.0,10.0,92.4,A
2973,5.4,74.6,7.4,63.9,C
2974,28.9,96.4,7.0,100.0,A
2975,21.4,86.4,5.4,96.6,A
2976,15.7,71.8,5.1,100.0,A
2977,23.8,96.3,9.6,100.0,A
2978,9.1,82.7,4.0,94.6,A
2979,18.8,90.8,5.4,96.8,A
2980,16.4,100.0,7.2,96.6,A
2981,16.8,76.8,4.9,79.9,B
2982,23.9,93.8,8.7,100.0,A
2983,20.1,77.1,4.7,100.0,A
2984,17.0,88.1,9.6,86.5,A
2985,3.4,86.8,8.5,61.2,C
2986,8.3,85.6,2.5,67.9,C
2987,14.1,79.7,4.1,74.5,B
2988,15.7,91.0,4.9,90.1,A
2989,7.1,83.3,3.9,77.5,B
2990,31.9,100.0,3.8,100.0,A
2991,25.6,90.1,3.4,100.0,A
2992,19.2,81.7,4.8,84.6,B
2993,15.5,85.7,4.8,88.5,A
2994,13.5,82.7,9.2,93.6,A
2995,8.3,89.0,8.5,71.0,B
2996,15.5,98.2,6.9,93.2,A
2997,16.8,86.5,8.1,90.2,A
2998,6.3,88.8,6.8,68.5,C
2999,17.3,73.9,4.5,83.0,B
3000,13.9,74.7,2.3,84.3,B
3001,1.6,84.8,4.6,60.2,C
3002,9.0,84.0,3.4,79.1,B
3003,12.1,84.2,4.3,85.3,A
3004,28.2,69.6,4.9,100.0,A
3005,18.9,99.4,7.4,91.6,A
3006,5.7,93.4,5.6,62.6,C
3007,18.4,94.5,9.3,97.5,A
3008,4.2,88.0,6.9,54.3,D
3009,22.6,93.2,3.0,100.0,A
3010,11.7,98.3,5.8,65.6,C
3011,14.3,82.4,4.2,81.4,B
3012,24.3,85.5,6.8,100.0,A
3013,6.0,84.0,7.0,78.1,B
3014,5.2,91.6,1.5,75.1,B
3015,10.9,89.0,5.9,78.0,B
3016,22.3,74.7,5.2,100.0,A
3017,4.4,83.4,5.6,68.3,C
3018,0.0,78.8,9.4,36.8,F
3019,11.8,94.7,10.0,70.5,B
3020,18.9,85.6,5.1,100.0,A
3021,23.4,73.1,3.2,100.0,A
3022,11.8,92.0,5.9,78.5,B
3023,12.1,95.8,5.8,75.7,B
3024,23.1,82.7,3.1,100.0,A
3025,1.9,82.0,3.1,55.9,C
3026,12.3,85.8,6.5,75.9,B
3027,16.3,82.2,7.6,86.7,A
3028,18.1,85.5,7.2,100.0,A
3029,11.4,86.6,1.9,65.6,C
3030,15.2,81.7,5.1,97.6,A
3031,0.0,94.0,5.4,52.5,D
3032,10.4,77.5,4.8,66.7,C
3033,18.2,89.8,7.6,83.9,B
3034,8.1,70.9,7.2,52.5,D
3035,15.4,75.5,5.5,88.7,A
3036,18.1,85.3,5.7,100.0,A
3037,12.6,91.9,5.4,90.8,A
3038,16.2,87.8,2.5,89.5,A
3039,8.3,82.6,7.4,79.7,B
3040,13.6,91.2,6.0,92.2,A
3041,19.3,85.7,8.2,96.2,A
3042,16.1,79.1,3.7,74.4,B
3043,10.9,73.7,2.6,78.1,B
3044,16.6,88.4,8.2,100.0,A
3045,20.0,76.7,3.5,99.1,A
3046,0.7,94.4,8.0,56.5,C
3047,23.1,83.2,6.4,100.0,A
3048,12.6,76.9,8.2,96.8,A
3049,18.0,91.8,8.4,100.0,A
3050,23.4,100.0,3.8,100.0,A
3051,5.4,85.9,3.5,76.9,B
3052,10.0,90.7,4.2,77.0,B
3053,13.0,80.9,8.1,90.6,A
3054,9.5,83.0,6.5,83.8,B
3055,27.1,80.2,7.0,100.0,A
3056,9.0,100.0,3.3,63.4,C
3057,11.1,73.6,4.7,100.0,A
3058,16.4,81.1,5.7,90.8,A
3059,6.6,100.0,9.4,42.6,D
3060,12.2,88.2,5.0,90.8,A
3061,17.2,79.6,5.1,83.7,B
3062,12.7,68.5,6.5,100.0,A
3063,14.3,99.6,4.7,89.1,A
3064,11.3,89.1,7.6,61.7,C
3065,4.4,96.6,7.9,61.9,C
3066,17.3,70.2,10.0,75.2,B
3067,27.3,79.9,5.6,100.0,A
3068,15.1,81.3,7.9,85.2,A
3069,16.6,89.7,8.8,97.2,A
3070,19.8,89.5,5.5,100.0,A
3071,6.1,75.7,6.7,70.0,B
3072,26.9,73.6,9.7,100.0,A
3073,16.4,99.5,6.2,83.6,B
3074,26.4,75.1,8.2,100.0,A
3075,9.9,87.5,7.9,80.8,B
3076,27.7,85.7,5.1,100.0,A
3077,20.4,78.7,7.8,95.3,A
3078,18.9,77.7,5.4,88.9,A
3079,16.6,92.0,7.4,93.1,A
3080,13.3,90.9,6.9,83.0,B
3081,23.4,73.6,5.0,100.0,A
3082,16.0,84.9,3.9,100.0,A
3083,1.2,93.1,5.7,64.1,C
3084,7.2,97.5,8.1,76.9,B
3085,13.7,68.6,6.1,89.7,A
3086,17.2,90.2,5.6,100.0,A
3087,14.6,77.3,7.1,71.7,B
3088,23.5,91.8,3.7,100.0,A
3089,1.3,80.8,8.8,44.5,D
3090,16.0,84.5,2.6,98.0,A
3091,2.3,86.3,9.6,41.7,D
3092,20.3,97.3,1.0,100.0,A
3093,14.3,87.7,5.8,92.0,A
3094,17.9,76.4,6.5,88.0,A
3095,9.0,93.8,7.6,68.7,C
3096,24.0,88.3,7.2,100.0,A
3097,22.3,90.4,6.9,100.0,A
3098,19.1,97.4,5.6,77.2,B
3099,14.1,73.8,10.0,79.1,B
3100,19.1,88.8,8.4,77.6,B
3101,10.1,78.7,7.4,74.8,B
3102,21.0,74.0,10.0,94.1,A
3103,26.5,70.1,7.9,100.0,A
3104,22.5,97.7,7.6,100.0,A
3105,9.9,97.4,6.0,54.9,D
3106,17.5,69.0,5.9,71.6,B
3107,5.9,92.6,7.8,54.7,D
3108,19.0,90.8,6.0,100.0,A
3109,18.2,92.1,1.2,90.3,A
3110,1.9,83.0,2.4,69.0,C
3111,6.9,83.5,5.5,75.7,B
3112,13.0,91.1,6.2,84.5,B
3113,12.9,91.2,7.5,100.0,A
3114,6.5,82.6,3.6,78.5,B
3115,17.7,72.7,1.8,94.1,A
3116,16.8,75.1,5.1,94.4,A
3117,13.6,75.8,2.1,94.4,A
3118,9.7,80.2,4.7,61.9,C
3119,22.3,92.2,6.7,100.0,A
3120,26.6,76.7,4.7,100.0,A
3121,11.6,81.3,5.7,75.5,B
3122,10.7,84.3,7.5,100.0,A
3123,18.4,83.8,4.1,86.8,A
3124,12.5,70.3,8.2,81.0,B
3125,14.0,87.6,5.6,87.1,A
3126,20.2,92.9,8.3,89.9,A
3127,1.6,100.0,6.5,37.1,F
3128,24.2,81.3,4.9,100.0,A
3129,15.5,84.7,8.5,80.5,B
3130,12.1,93.5,3.8,66.9,C
3131,14.4,80.3,5.6,81.6,B
3132,14.7,76.2,5.3,80.8,B
3133,2.9,80.9,4.9,40.2,D
3134,25.5,83.7,5.9,100.0,A
3135,15.3,100.0,8.3,91.2,A
3136,18.1,85.9,9.7,93.4,A
3137,21.7,87.1,7.3,100.0,A
3138,7.9,94.8,6.2,64.0,C
3139,18.3,93.8,6.3,100.0,A
3140,13.1,100.0,6.8,79.2,B
3141,20.9,84.6,4.8,100.0,A
3142,0.1,94.9,7.5,40.2,D
3143,14.3,79.3,7.1,79.0,B
3144,10.8,81.8,8.2,73.0,B
3145,18.0,80.1,7.5,99.4,A
3146,18.3,94.4,6.5,83.3,B
3147,10.0,95.8,1.8,84.9,B
3148,10.0,81.2,4.6,76.5,B
3149,14.2,77.7,6.0,90.3,A
3150,8.7,94.4,6.6,87.3,A
3151,20.9,99.7,10.0,100.0,A
3152,12.4,82.1,5.9,70.6,B
3153,0.0,98.2,4.4,66.5,C
3154,12.4,85.4,5.1,87.2,A
3155,7.7,81.5,0.1,52.4,D
3156,3.6,88.4,5.9,68.6,C
3157,6.3,94.0,7.8,62.0,C
3158,15.8,88.9,1.7,90.1,A
3159,24.3,79.5,7.3,100.0,A
3160,17.2,76.2,5.1,90.8,A
3161,10.8,91.7,4.2,78.1,B
3162,18.2,84.1,4.5,100.0,A
3163,11.8,91.8,7.0,63.8,C
3164,10.1,98.9,5.3,90.0,A
3165,6.9,90.4,7.3,65.6,C
3166,2.7,71.1,4.1,53.4,D
3167,12.3,100.0,4.7,90.8,A
3168,16.1,94.6,3.1,89.0,A
3169,14.3,91.7,6.7,78.4,B
3170,12.1,86.7,5.6,93.1,A
3171,8.4,80.2,5.3,68.4,C
3172,19.3,84.5,8.0,100.0,A
3173,5.8,80.0,5.3,74.6,B
3174,20.4,72.0,5.6,100.0,A
3175,8.0,87.8,6.0,75.0,B
3176,9.7,79.4,6.1,93.4,A
3177,4.7,77.6,9.1,64.9,C
3178,11.5,66.2,6.2,93.4,A
3179,21.8,78.1,8.4,100.0,A
3180,18.6,85.5,5.8,100.0,A
3181,21.8,94.3,4.8,100.0,A
3182,18.7,73.8,7.3,84.6,B
3183,7.3,84.2,8.1,81.9,B
3184,12.7,100.0,8.3,85.1,A
3185,9.5,82.4,7.5,75.9,B
3186,24.3,81.8,4.2,100.0,A
3187,6.6,88.8,6.0,66.2,C
3188,21.3,91.6,4.8,100.0,A
3189,21.3,88.9,3.5,100.0,A
3190,27.8,81.7,10.0,100.0,A
3191,12.1,68.0,5.9,53.0,D
3192,20.0,79.1,8.1,100.0,A
3193,31.0,72.6,2.3,100.0,A
3194,10.7,84.3,7.7,82.1,B
3195,4.3,66.1,4.9,52.3,D
3196,1.8,100.0,3.9,59.7,C
3197,20.0,64.2,5.8,85.0,A
3198,1.8,80.1,5.3,42.4,D
3199,12.4,84.3,7.6,85.3,A
3200,18.1,97.3,7.0,89.9,A
3201,16.3,100.0,6.6,100.0,A
3202,18.0,85.0,9.5,100.0,A
3203,16.6,92.0,6.1,82.3,B
3204,24.0,100.0,4.9,95.4,A
3205,8.3,88.7,4.1,64.9,C
3206,10.3,91.4,3.5,56.3,C
3207,9.6,79.0,7.2,65.0,C
3208,20.8,80.8,6.7,100.0,A
3209,21.3,73.2,5.6,91.6,A
3210,18.2,93.8,5.4,82.3,B
3211,23.3,77.4,2.6,100.0,A
3212,6.8,72.9,8.2,70.1,B
3213,26.7,94.8,6.2,100.0,A
3214,25.7,70.9,5.4,100.0,A
3215,20.1,100.0,3.1,97.5,A
3216,27.5,85.4,6.1,100.0,A
3217,3.4,99.3,8.1,48.1,D
3218,11.3,82.4,0.2,63.4,C
3219,9.9,95.1,5.1,80.6,B
3220,20.1,88.7,7.0,99.0,A
3221,7.6,87.5,8.3,70.8,B
3222,20.3,81.2,1.0,100.0,A
3223,24.6,95.6,7.3,100.0,A
3224,19.9,98.2,6.6,86.2,A
3225,17.0,85.9,5.8,82.4,B
3226,8.1,78.3,9.6,39.0,F
3227,9.1,82.0,6.5,81.8,B
3228,23.7,81.1,4.7,100.0,A
3229,20.5,86.3,6.6,100.0,A
3230,14.7,98.1,3.3,94.2,A
3231,12.1,82.9,7.2,85.9,A
3232,0.8,86.9,4.4,46.2,D
3233,7.5,85.4,6.1,69.8,C
3234,28.4,79.0,4.7,100.0,A
3235,6.0,92.0,6.9,73.8,B
3236,16.3,84.7,5.0,82.9,B
3237,22.1,74.4,4.6,100.0,A
3238,6.2,90.9,4.1,74.8,B
3239,16.3,73.7,6.2,84.2,B
3240,21.6,89.1,5.7,100.0,A
3241,15.1,69.7,1.1,83.1,B
3242,35.1,92.3,8.7,100.0,A
3243,3.3,87.1,4.8,43.6,D
3244,22.4,92.2,4.1,100.0,A
3245,13.8,76.6,8.3,95.1,A
3246,20.4,99.7,8.2,100.0,A
3247,18.1,83.2,8.5,98.0,A
3248,9.9,81.7,4.4,71.7,B
3249,16.6,77.9,5.6,89.2,A
3250,2.0,90.1,7.4,53.6,D
3251,19.2,87.8,3.9,85.1,A
3252,17.1,87.8,8.2,89.5,A
3253,19.5,100.0,7.8,100.0,A
3254,22.4,98.3,2.7,100.0,A
3255,17.6,79.3,3.4,99.5,A
3256,16.0,83.7,7.2,89.3,A
3257,8.8,100.0,8.5,75.9,B
3258,10.0,91.0,4.0,71.1,B
3259,23.3,74.5,6.3,100.0,A
3260,25.1,92.3,8.7,100.0,A
3261,13.3,90.2,1.0,67.7,C
3262,15.3,76.8,8.2,98.5,A
3263,8.7,62.8,3.2,83.8,B
3264,23.2,75.2,6.4,100.0,A
3265,19.7,93.7,5.6,82.9,B
3266,28.6,65.6,1.9,100.0,A
3267,8.9,75.0,6.3,71.0,B
3268,12.4,67.7,2.7,85.2,A
3269,16.6,87.3,4.5,100.0,A
3270,19.5,91.5,5.6,100.0,A
3271,13.5,94.3,5.1,87.4,A
3272,8.9,76.8,8.6,65.7,C
3273,21.2,65.3,4.4,100.0,A
3274,20.0,91.6,8.0,86.3,A
3275,8.6,84.6,6.4,73.5,B
3276,24.5,89.0,8.2,100.0,A
3277,23.2,71.4,6.3,95.1,A
3278,15.9,75.5,2.3,100.0,A
3279,15.6,86.9,8.5,77.9,B
3280,18.9,64.9,8.3,100.0,A
3281,9.0,83.2,7.3,74.7,B
3282,15.2,75.4,5.8,85.9,A
3283,0.0,100.0,9.8,28.2,F
3284,21.1,77.8,9.1,100.0,A
3285,4.1,72.1,6.5,66.6,C
3286,25.5,100.0,5.3,100.0,A
3287,12.7,99.3,4.4,94.8,A
3288,13.5,84.1,2.8,77.4,B
3289,10.6,97.4,3.9,85.1,A
3290,13.0,90.2,4.0,89.6,A
3291,24.9,88.0,6.3,100.0,A
3292,0.0,88.6,7.5,50.6,D
3293,23.9,80.5,3.3,94.7,A
3294,17.4,84.0,4.9,82.1,B
3295,6.6,83.8,5.6,70.7,B
3296,7.5,100.0,9.3,50.2,D
3297,26.7,83.5,8.6,100.0,A
3298,8.4,93.4,2.9,76.1,B
3299,6.9,82.7,1.8,69.2,C
3300,23.0,81.5,7.8,100.0,A
3301,17.4,90.7,5.4,100.0,A
3302,8.4,89.9,5.9,53.0,D
3303,16.5,71.7,4.5,100.0,A
3304,7.8,84.0,6.8,70.0,B
3305,22.7,82.9,1.4,100.0,A
3306,22.4,90.0,4.4,97.0,A
3307,18.7,100.0,3.4,87.7,A
3308,17.5,95.8,3.9,98.5,A
3309,27.3,75.9,6.9,100.0,A
3310,15.0,96.5,3.1,99.9,A
3311,6.7,86.8,4.9,50.6,D
3312,18.1,94.9,3.9,100.0,A
3313,29.6,85.4,3.2,100.0,A
3314,7.9,74.6,7.9,84.0,B
3315,12.5,99.0,5.8,69.9,C
3316,17.9,69.0,5.8,96.9,A
3317,14.6,100.0,2.4,89.6,A
3318,8.1,89.7,4.1,79.7,B
3319,22.9,84.7,5.5,95.2,A
3320,31.2,97.4,9.3,100.0,A
3321,16.4,94.2,4.3,99.4,A
3322,8.7,85.7,7.3,70.4,B
3323,4.2,71.8,7.3,48.0,D
3324,16.8,95.2,3.8,98.5,A
3325,22.7,75.8,4.9,100.0,A
3326,18.3,87.0,7.7,85.4,A
3327,15.0,75.8,6.0,84.5,B
3328,10.9,80.5,2.5,83.8,B
3329,7.4,90.9,6.9,70.4,B
3330,20.8,100.0,4.3,97.7,A
3331,21.4,63.3,8.9,100.0,A
3332,4.2,100.0,7.8,69.1,C
3333,26.1,76.3,6.5,100.0,A
3334,19.0,93.9,7.2,92.0,A
3335,24.8,89.0,2.7,100.0,A
3336,5.6,84.2,7.1,63.0,C
3337,5.4,71.3,6.7,57.2,C
3338,14.0,95.9,7.5,64.7,C
3339,18.5,91.8,5.2,99.3,A
3340,27.6,77.5,9.6,100.0,A
3341,19.9,81.5,6.6,100.0,A
3342,13.3,91.2,6.1,91.8,A
3343,7.8,74.3,7.0,72.9,B
3344,23.6,85.7,6.3,89.9,A
3345,8.2,81.0,8.8,51.6,D
3346,26.4,81.4,6.6,100.0,A
3347,13.0,92.1,5.3,77.0,B
3348,26.1,72.8,3.7,90.8,A
3349,19.8,77.9,6.2,100.0,A
3350,14.0,95.7,5.7,89.6,A
3351,11.4,89.1,10.0,70.8,B
3352,12.6,82.6,5.2,81.1,B
3353,18.0,94.3,5.9,85.6,A
3354,15.5,95.7,6.7,99.9,A
3355,10.8,96.6,1.1,83.6,B
3356,13.8,62.7,9.1,75.4,B
3357,15.6,79.8,10.0,100.0,A
3358,0.1,80.1,8.1,53.1,D
3359,18.2,92.0,3.4,76.1,B
3360,8.1,80.9,9.2,75.0,B
3361,6.9,68.0,10.0,74.9,B
3362,3.2,100.0,4.0,62.7,C
3363,2.4,84.7,8.6,39.2,F
3364,5.5,81.0,7.8,80.3,B
3365,10.0,79.7,8.4,66.2,C
3366,28.7,95.6,4.4,100.0,A
3367,11.3,93.7,5.1,72.1,B
3368,16.2,81.1,5.9,100.0,A
3369,17.8,81.1,8.0,100.0,A
3370,15.9,90.4,6.4,98.1,A
